VGS,VBS,ID1(170802???),ID2(170802 ???)
-2.43,1,-0.000035541,-0.000035578
-2.42,1,-0.000035328,-0.000035331
-2.41,1,-0.000035079,-0.000035067
-2.4,1,-0.000034824,-0.000034833
-2.39,1,-0.000034565,-0.0000346
-2.38,1,-0.000034306,-0.000034301
-2.37,1,-0.000034067,-0.000034081
-2.36,1,-0.0000338,-0.00003383
-2.35,1,-0.000033559,-0.000033569
-2.34,1,-0.000033311,-0.000033296
-2.33,1,-0.000033023,-0.000033051
-2.32,1,-0.00003276,-0.000032798
-2.31,1,-0.00003252,-0.000032509
-2.3,1,-0.000032273,-0.000032286
-2.29,1,-0.000031992,-0.00003203
-2.28,1,-0.000031719,-0.000031744
-2.27,1,-0.000031473,-0.000031463
-2.26,1,-0.00003121,-0.000031216
-2.25,1,-0.000030928,-0.000030971
-2.24,1,-0.000030697,-0.000030685
-2.23,1,-0.000030424,-0.000030426
-2.22,1,-0.000030124,-0.000030157
-2.21,1,-0.00002987,-0.000029893
-2.2,1,-0.000029612,-0.0000296
-2.19,1,-0.000029348,-0.000029358
-2.18,1,-0.000029037,-0.000029081
-2.17,1,-0.000028795,-0.000028769
-2.16,1,-0.000028526,-0.000028519
-2.15,1,-0.000028244,-0.000028254
-2.14,1,-0.000027952,-0.000027991
-2.13,1,-0.000027689,-0.000027698
-2.12,1,-0.000027402,-0.000027425
-2.11,1,-0.000027112,-0.000027141
-2.1,1,-0.000026869,-0.000026861
-2.09,1,-0.000026582,-0.000026579
-2.08,1,-0.000026299,-0.000026311
-2.07,1,-0.000025971,-0.000026012
-2.06,1,-0.000025698,-0.000025695
-2.05,1,-0.000025442,-0.000025455
-2.04,1,-0.000025125,-0.000025176
-2.03,1,-0.00002487,-0.000024872
-2.02,1,-0.000024561,-0.000024554
-2.01,1,-0.000024263,-0.00002428
-2,1,-0.000023963,-0.000024005
-1.99,1,-0.000023691,-0.000023686
-1.98,1,-0.000023407,-0.000023417
-1.97,1,-0.000023075,-0.000023121
-1.96,1,-0.000022798,-0.000022808
-1.95,1,-0.000022512,-0.000022498
-1.94,1,-0.000022202,-0.000022217
-1.93,1,-0.000021888,-0.000021942
-1.92,1,-0.000021599,-0.000021591
-1.91,1,-0.000021308,-0.000021304
-1.9,1,-0.000020993,-0.000021011
-1.89,1,-0.000020691,-0.000020702
-1.88,1,-0.000020396,-0.0000204
-1.87,1,-0.000020078,-0.000020084
-1.86,1,-0.000019753,-0.000019798
-1.85,1,-0.000019473,-0.000019461
-1.84,1,-0.000019178,-0.000019172
-1.83,1,-0.000018838,-0.000018874
-1.82,1,-0.000018511,-0.000018537
-1.81,1,-0.000018218,-0.000018219
-1.8,1,-0.000017922,-0.000017919
-1.79,1,-0.000017585,-0.000017613
-1.78,1,-0.000017288,-0.000017287
-1.77,1,-0.000016959,-0.000016953
-1.76,1,-0.000016636,-0.000016654
-1.75,1,-0.000016307,-0.000016336
-1.74,1,-0.000016002,-0.000015999
-1.73,1,-0.000015695,-0.000015702
-1.72,1,-0.000015327,-0.000015367
-1.71,1,-0.000015032,-0.000015036
-1.7,1,-0.000014725,-0.000014704
-1.69,1,-0.00001439,-0.0000144
-1.68,1,-0.000014052,-0.000014083
-1.67,1,-0.000013728,-0.000013718
-1.66,1,-0.000013419,-0.000013412
-1.65,1,-0.000013068,-0.000013101
-1.64,1,-0.00001275,-0.000012759
-1.63,1,-0.000012449,-0.000012425
-1.62,1,-0.00001211,-0.000012125
-1.61,1,-0.000011747,-0.000011779
-1.6,1,-0.000011444,-0.000011432
-1.59,1,-0.000011132,-0.000011118
-1.58,1,-0.000010781,-0.000010805
-1.57,1,-0.000010456,-0.000010467
-1.56,1,-0.000010128,-0.000010111
-1.55,1,-0.0000097866,-0.0000098053
-1.54,1,-0.0000094806,-0.0000094637
-1.53,1,-0.0000091636,-0.0000091588
-1.52,1,-0.0000088178,-0.0000088448
-1.51,1,-0.000008491,-0.0000084761
-1.5,1,-0.0000081771,-0.0000081726
-1.49,1,-0.000007835,-0.0000078691
-1.48,1,-0.0000075385,-0.0000075239
-1.47,1,-0.0000072379,-0.0000072285
-1.46,1,-0.0000068769,-0.0000069078
-1.45,1,-0.0000065839,-0.0000065723
-1.44,1,-0.000006294,-0.0000062753
-1.43,1,-0.0000059659,-0.0000059919
-1.42,1,-0.0000056678,-0.0000056692
-1.41,1,-0.0000053711,-0.0000053499
-1.4,1,-0.0000050614,-0.0000050769
-1.39,1,-0.0000047678,-0.00000478
-1.38,1,-0.0000045101,-0.0000044898
-1.37,1,-0.0000042299,-0.0000042345
-1.36,1,-0.0000039202,-0.0000039434
-1.35,1,-0.0000036792,-0.0000036593
-1.34,1,-0.0000034293,-0.0000034247
-1.33,1,-0.0000031547,-0.0000031805
-1.32,1,-0.0000029354,-0.0000029153
-1.31,1,-0.0000026955,-0.0000026843
-1.3,1,-0.0000024448,-0.0000024729
-1.29,1,-0.0000022452,-0.0000022327
-1.28,1,-0.0000020603,-0.0000020425
-1.27,1,-0.0000018407,-0.0000018694
-1.26,1,-0.0000016502,-0.0000016467
-1.25,1,-0.0000015005,-0.000001481
-1.24,1,-0.000001318,-0.000001341
-1.23,1,-0.0000011676,-0.0000011718
-1.22,1,-0.0000010527,-0.0000010295
-1.21,1,-0.0000009081,-0.00000088429
-1.2,1,-0.0000007954,-0.00000078883
-1.19,1,-0.00000066503,-0.000000696
-1.18,1,-0.00000058051,-0.00000057712
-1.17,1,-0.00000051398,-0.00000048893
-1.16,1,-0.0000004181,-0.00000042745
-1.15,1,-0.00000033595,-0.00000036203
-1.14,1,-0.00000029858,-0.00000027961
-1.13,1,-0.00000026074,-0.00000023997
-1.12,1,-0.00000019015,-0.00000021554
-1.11,1,-0.00000015415,-0.00000016146
-1.1,1,-0.00000014285,-0.0000001159
-1.09,1,-0.00000011155,-0.00000010976
-1.08,1,-0.000000091495,-0.000000067695
-1.07,1,-0.00000007407,-0.000000070742
-1.06,1,-0.000000035494,-0.000000063727
-1.05,1,-0.000000044459,-0.00000002604
-1.04,1,-0.000000043282,-0.000000031081
-1.03,1,-0.00000000972,-0.000000039428
-1.02,1,-0.000000018158,-0.000000007096
-1.01,1,-0.000000030392,-0.000000021648
-1,1,-0.000000018252,-0.000000017
-0.99,1,-0.000000015325,0.000000003543
-0.98,1,0.000000006228,-0.00000001723
-0.97,1,-0.000000020579,-0.000000007111
-0.96,1,0.000000011777,0.000000011888
-0.95,1,-0.000000016812,-0.000000015695
-0.94,1,0.000000015231,0.00000001486
-0.93,1,-0.000000016857,-0.000000015549
-0.92,1,0.000000014639,0.000000014643
-0.91,1,-0.000000017202,-0.000000016232
-0.9,1,0.000000016613,0.000000016157
-0.89,1,-0.000000016884,-0.000000015903
-0.88,1,0.000000015681,0.00000001513
-0.87,1,-0.00000001649,-0.000000015346
-0.86,1,0.00000001693,0.000000016311
-0.85,1,-0.000000016442,-0.000000015596
-0.84,1,0.000000015631,0.00000001518
-0.83,1,-0.000000015865,-0.000000014757
-0.82,1,0.000000016591,0.0000000161
-0.81,1,-0.000000016372,-0.000000015605
-0.8,1,0.000000015234,0.000000014839
-0.79,1,-0.00000001649,-0.000000015534
-0.78,1,0.000000015943,0.000000015507
-0.77,1,-0.000000016274,-0.00000001529
-0.76,1,0.000000017073,0.000000016659
-0.75,1,-0.000000016324,-0.000000015449
-0.74,1,0.000000015693,0.00000001541
-0.73,1,-0.000000015747,-0.000000014884
-0.72,1,0.000000016631,0.000000016294
-0.71,1,-0.000000016331,-0.000000015482
-0.7,1,0.000000015218,0.000000015026
-0.690000000000001,1,-0.000000016481,-0.000000015524
-0.68,1,0.000000015948,0.000000015692
-0.67,1,-0.000000016204,-0.000000015479
-0.66,1,0.000000017016,0.000000014126
-0.65,1,-0.000000016297,-0.000000015499
-0.64,1,0.000000015652,0.000000015303
-0.63,1,-0.000000015672,-0.000000014748
-0.62,1,0.000000016613,0.000000016228
-0.61,1,-0.000000016361,-0.000000015597
-0.6,1,0.000000015171,0.000000014961
-0.59,1,-0.000000016439,-0.000000015528
-0.58,1,0.000000015894,0.000000015643
-0.57,1,-0.000000016149,-0.000000015376
-0.56,1,0.000000016978,0.00000001663
-0.55,1,-0.000000016299,-0.000000015471
-0.54,1,0.000000015571,0.000000015451
-0.53,1,-0.000000015636,-0.000000014914
-0.52,1,0.000000016533,0.0000000164
-0.51,1,-0.000000016412,-0.000000015505
-0.5,1,0.000000015104,0.000000015139
-0.49,1,-0.000000016411,-0.00000001554
-0.48,1,0.000000015839,0.000000015734
-0.47,1,-0.000000016104,-0.000000015493
-0.46,1,0.000000016988,0.000000014183
-0.45,1,-0.000000016256,-0.000000015467
-0.44,1,0.000000015596,0.000000015372
-0.43,1,-0.000000015571,-0.000000014824
-0.42,1,0.00000001653,0.000000016265
-0.41,1,-0.000000016402,-0.000000015515
-0.4,1,0.000000015081,0.00000001505
-0.39,1,-0.000000016483,-0.000000015556
-0.38,1,0.000000015911,0.000000015672
-0.37,1,-0.000000016081,-0.000000015425
-0.36,1,0.000000016996,0.000000016718
-0.35,1,-0.000000016336,-0.000000015509
-0.34,1,0.000000015583,0.00000001545
-0.33,1,-0.000000015556,-0.000000015068
-0.32,1,0.00000001648,0.000000016497
-0.31,1,-0.000000016473,-0.000000015486
-0.3,1,0.000000015047,0.000000015223
-0.29,1,-0.000000016455,-0.000000014689
-0.28,1,0.000000015859,0.000000016132
-0.27,1,-0.000000016052,-0.000000015629
-0.26,1,0.000000015218,0.000000014767
-0.25,1,-0.000000016356,-0.000000015539
-0.24,1,0.000000015524,0.000000015531
-0.23,1,-0.000000015518,-0.00000001526
-0.22,1,0.000000016437,0.000000016661
-0.21,1,-0.000000016455,-0.00000001546
-0.2,1,0.00000001499,0.000000015372
-0.19,1,-0.000000016421,-0.000000014902
-0.18,1,0.000000015824,0.000000016316
-0.17,1,-0.000000015979,-0.00000001555
-0.16,1,0.000000016865,0.000000015053
-0.15,1,-0.000000016313,-0.000000015521
-0.14,1,0.000000015545,0.000000015704
-0.13,1,-0.000000015431,-0.000000015445
-0.12,1,0.000000016351,0.000000016768
-0.11,1,-0.000000016432,-0.000000015533
-0.0999999999999996,1,0.000000014907,0.000000015488
-0.0899999999999999,1,-0.000000016449,-0.000000015127
-0.0800000000000001,1,0.000000015787,0.00000001654
-0.0700000000000003,1,-0.000000015893,-0.000000015489
-0.0599999999999996,1,0.00000001686,0.000000015275
-0.0499999999999998,1,-0.000000016318,-0.000000014678
-0.04,1,0.000000015462,0.000000016175
-0.0300000000000002,1,-0.000000015385,-0.00000001564
-0.0199999999999996,1,0.000000016333,0.000000014875
-0.00999999999999979,1,-0.000000016464,-0.000000015574
0,1,0.000000014771,0.000000015608
-5,1.5,-0.000078467,-0.000078493
-4.99,1.5,-0.000078366,-0.00007839
-4.98,1.5,-0.000078189,-0.000078227
-4.97,1.5,-0.000078079,-0.000078124
-4.96,1.5,-0.000077967,-0.000078009
-4.95,1.5,-0.000077841,-0.000077885
-4.94,1.5,-0.000077681,-0.000077728
-4.93,1.5,-0.000077609,-0.00007762
-4.92,1.5,-0.00007745,-0.000077484
-4.91,1.5,-0.000077347,-0.000077354
-4.9,1.5,-0.000077197,-0.000077239
-4.89,1.5,-0.000077064,-0.000077089
-4.88,1.5,-0.000076928,-0.000076988
-4.87,1.5,-0.000076768,-0.000076798
-4.86,1.5,-0.000076696,-0.000076727
-4.85,1.5,-0.000076553,-0.000076595
-4.84,1.5,-0.0000764,-0.000076455
-4.83,1.5,-0.000076235,-0.000076303
-4.82,1.5,-0.000076124,-0.000076159
-4.81,1.5,-0.000076026,-0.000076065
-4.8,1.5,-0.000075871,-0.000075889
-4.79,1.5,-0.000075752,-0.000075807
-4.78,1.5,-0.000075606,-0.000075655
-4.77,1.5,-0.000075487,-0.000075538
-4.76,1.5,-0.000075328,-0.000075455
-4.75,1.5,-0.000075251,-0.000075254
-4.74,1.5,-0.000075095,-0.000075113
-4.73,1.5,-0.000074956,-0.000074939
-4.72,1.5,-0.000074797,-0.000074858
-4.71,1.5,-0.000074702,-0.000074695
-4.7,1.5,-0.000074547,-0.000074601
-4.69,1.5,-0.000074402,-0.000074423
-4.68,1.5,-0.000074273,-0.000074341
-4.67,1.5,-0.000074141,-0.000074148
-4.66,1.5,-0.000074007,-0.000074024
-4.65,1.5,-0.000073826,-0.000073905
-4.64,1.5,-0.000073731,-0.000073762
-4.63,1.5,-0.0000736,-0.000073624
-4.62,1.5,-0.000073463,-0.00007344
-4.61,1.5,-0.000073305,-0.00007334
-4.6,1.5,-0.00007316,-0.000073199
-4.59,1.5,-0.000073068,-0.000073109
-4.58,1.5,-0.000072886,-0.000072917
-4.57,1.5,-0.000072587,-0.000072821
-4.56,1.5,-0.000072622,-0.000072649
-4.55,1.5,-0.000072478,-0.000072491
-4.54,1.5,-0.000072337,-0.000072383
-4.53,1.5,-0.000072207,-0.000072223
-4.52,1.5,-0.000072078,-0.000072091
-4.51,1.5,-0.000071886,-0.000071927
-4.5,1.5,-0.000071768,-0.0000719
-4.49,1.5,-0.000071627,-0.000071667
-4.48,1.5,-0.000071505,-0.000071538
-4.47,1.5,-0.000071327,-0.000071393
-4.46,1.5,-0.000071213,-0.000071228
-4.45,1.5,-0.000071073,-0.000071102
-4.44,1.5,-0.000070922,-0.000070923
-4.43,1.5,-0.000070754,-0.000070814
-4.42,1.5,-0.00007063,-0.000070657
-4.41,1.5,-0.000070485,-0.000070502
-4.4,1.5,-0.000070332,-0.000070368
-4.39,1.5,-0.000070203,-0.00007021
-4.38,1.5,-0.00007004,-0.0000701
-4.37,1.5,-0.000069906,-0.000069927
-4.36,1.5,-0.000069755,-0.000069769
-4.35,1.5,-0.000069607,-0.000069627
-4.34,1.5,-0.000069418,-0.000069497
-4.33,1.5,-0.000069286,-0.000069314
-4.32,1.5,-0.000069167,-0.000069226
-4.31,1.5,-0.000069033,-0.000069056
-4.3,1.5,-0.000068853,-0.000068879
-4.29,1.5,-0.000068714,-0.000068765
-4.28,1.5,-0.000068567,-0.000068614
-4.27,1.5,-0.000068433,-0.000068482
-4.26,1.5,-0.000068238,-0.000068295
-4.25,1.5,-0.000068029,-0.000068187
-4.24,1.5,-0.00006799,-0.000068027
-4.23,1.5,-0.000067832,-0.000067871
-4.22,1.5,-0.000067663,-0.000067707
-4.21,1.5,-0.000067522,-0.000067543
-4.2,1.5,-0.000067368,-0.000067422
-4.19,1.5,-0.000067222,-0.000067217
-4.18,1.5,-0.000067067,-0.000067146
-4.17,1.5,-0.000066883,-0.000066958
-4.16,1.5,-0.000066718,-0.000066797
-4.15,1.5,-0.000066603,-0.000066635
-4.14,1.5,-0.000066494,-0.000066494
-4.13,1.5,-0.000066316,-0.000066345
-4.12,1.5,-0.000066152,-0.000066168
-4.11,1.5,-0.000065949,-0.000066025
-4.1,1.5,-0.000065816,-0.000065857
-4.09,1.5,-0.000065682,-0.000065715
-4.08,1.5,-0.000065511,-0.000065558
-4.07,1.5,-0.000065395,-0.00006539
-4.06,1.5,-0.00006522,-0.000065252
-4.05,1.5,-0.000065062,-0.000065075
-4.04,1.5,-0.000064902,-0.000064947
-4.03,1.5,-0.000064724,-0.000064759
-4.02,1.5,-0.000064538,-0.000064594
-4.01,1.5,-0.000064409,-0.00006444
-4,1.5,-0.00006427,-0.000064256
-3.99,1.5,-0.000064095,-0.00006413
-3.98,1.5,-0.00006395,-0.00006396
-3.97,1.5,-0.000063769,-0.000063845
-3.96,1.5,-0.000063574,-0.000063649
-3.95,1.5,-0.000063483,-0.000063466
-3.94,1.5,-0.000063284,-0.0000633
-3.93,1.5,-0.000063083,-0.000063172
-3.92,1.5,-0.00006299,-0.000063026
-3.91,1.5,-0.000062804,-0.000062791
-3.9,1.5,-0.000062645,-0.00006267
-3.89,1.5,-0.000062496,-0.000062492
-3.88,1.5,-0.000062337,-0.000062355
-3.87,1.5,-0.000062148,-0.00006217
-3.86,1.5,-0.000061997,-0.000062047
-3.85,1.5,-0.000061829,-0.000061859
-3.84,1.5,-0.000061682,-0.000061703
-3.83,1.5,-0.000061471,-0.000061503
-3.82,1.5,-0.000061363,-0.000061347
-3.81,1.5,-0.000061187,-0.000061188
-3.8,1.5,-0.00006097,-0.00006098
-3.79,1.5,-0.000060811,-0.000060859
-3.78,1.5,-0.000060645,-0.000060686
-3.77,1.5,-0.000060498,-0.000060525
-3.76,1.5,-0.000060307,-0.000060313
-3.75,1.5,-0.000060176,-0.000060166
-3.74,1.5,-0.000059988,-0.000060009
-3.73,1.5,-0.000059798,-0.000059808
-3.72,1.5,-0.00005962,-0.00005968
-3.71,1.5,-0.000059454,-0.000059494
-3.7,1.5,-0.00005931,-0.000059317
-3.69,1.5,-0.000059107,-0.000059141
-3.68,1.5,-0.000058972,-0.000058979
-3.67,1.5,-0.000058776,-0.000058815
-3.66,1.5,-0.000058599,-0.00005862
-3.65,1.5,-0.000058417,-0.000058474
-3.64,1.5,-0.000058238,-0.000058274
-3.63,1.5,-0.000058091,-0.000058099
-3.62,1.5,-0.000057898,-0.000057899
-3.61,1.5,-0.00005772,-0.000057755
-3.6,1.5,-0.000057554,-0.000057578
-3.59,1.5,-0.000057396,-0.000057384
-3.58,1.5,-0.000057181,-0.00005723
-3.57,1.5,-0.000057021,-0.000057057
-3.56,1.5,-0.000056865,-0.000056856
-3.55,1.5,-0.000056651,-0.000056664
-3.54,1.5,-0.000056479,-0.000056504
-3.53,1.5,-0.000056304,-0.000056345
-3.52,1.5,-0.000056123,-0.000056126
-3.51,1.5,-0.000055946,-0.000055992
-3.5,1.5,-0.000055768,-0.00005578
-3.49,1.5,-0.000055586,-0.000055624
-3.48,1.5,-0.000055399,-0.000055394
-3.47,1.5,-0.000055206,-0.000055262
-3.46,1.5,-0.000055012,-0.000055098
-3.45,1.5,-0.000054859,-0.00005488
-3.44,1.5,-0.000054655,-0.000054682
-3.43,1.5,-0.000054353,-0.000054494
-3.42,1.5,-0.0000543,-0.000054341
-3.41,1.5,-0.000054115,-0.000054123
-3.4,1.5,-0.000053919,-0.000053972
-3.39,1.5,-0.000053724,-0.000053761
-3.38,1.5,-0.000053533,-0.000053568
-3.37,1.5,-0.000053355,-0.000053378
-3.36,1.5,-0.000053189,-0.000053195
-3.35,1.5,-0.000052998,-0.000053032
-3.34,1.5,-0.000052779,-0.000052804
-3.33,1.5,-0.000052595,-0.000052644
-3.32,1.5,-0.000052407,-0.000052447
-3.31,1.5,-0.000052251,-0.000052276
-3.3,1.5,-0.000052018,-0.000052032
-3.29,1.5,-0.000051853,-0.000051846
-3.28,1.5,-0.000051644,-0.000051688
-3.27,1.5,-0.000051474,-0.000051463
-3.26,1.5,-0.000051244,-0.000051307
-3.25,1.5,-0.000051074,-0.000051105
-3.24,1.5,-0.000050896,-0.000050889
-3.23,1.5,-0.000050668,-0.000050699
-3.22,1.5,-0.000050486,-0.000050507
-3.21,1.5,-0.000050305,-0.000050337
-3.2,1.5,-0.000050104,-0.00005011
-3.19,1.5,-0.00004989,-0.000049917
-3.18,1.5,-0.000049714,-0.000049722
-3.17,1.5,-0.000049518,-0.000049544
-3.16,1.5,-0.000049299,-0.000049325
-3.15,1.5,-0.000049102,-0.000049164
-3.14,1.5,-0.000048905,-0.00004895
-3.13,1.5,-0.000048717,-0.000048737
-3.12,1.5,-0.000048492,-0.000048525
-3.11,1.5,-0.000048321,-0.000048326
-3.1,1.5,-0.000048129,-0.000048161
-3.09,1.5,-0.000047898,-0.000047915
-3.08,1.5,-0.000047689,-0.000047743
-3.07,1.5,-0.000047484,-0.000047528
-3.06,1.5,-0.000047317,-0.000047306
-3.05,1.5,-0.000047084,-0.000047103
-3.04,1.5,-0.000046891,-0.0000469
-3.03,1.5,-0.000046666,-0.000046697
-3.02,1.5,-0.000046463,-0.000046475
-3.01,1.5,-0.000046235,-0.000046295
-3,1.5,-0.000046047,-0.000046087
-2.99,1.5,-0.000045843,-0.000045856
-2.98,1.5,-0.00004561,-0.000045645
-2.97,1.5,-0.000045422,-0.000045449
-2.96,1.5,-0.000045225,-0.000045254
-2.95,1.5,-0.000045002,-0.000044999
-2.94,1.5,-0.000044764,-0.000044795
-2.93,1.5,-0.000044567,-0.000044592
-2.92,1.5,-0.000044363,-0.000044405
-2.91,1.5,-0.000044142,-0.000044145
-2.9,1.5,-0.00004394,-0.000043967
-2.89,1.5,-0.000043698,-0.00004375
-2.88,1.5,-0.00004349,-0.000043507
-2.87,1.5,-0.000043267,-0.000043316
-2.86,1.5,-0.000043071,-0.000043101
-2.85,1.5,-0.000042859,-0.000042885
-2.84,1.5,-0.000042616,-0.000042625
-2.83,1.5,-0.000042389,-0.00004243
-2.82,1.5,-0.000042184,-0.000042226
-2.81,1.5,-0.000041974,-0.000041996
-2.8,1.5,-0.000041712,-0.000041751
-2.79,1.5,-0.000041528,-0.000041521
-2.78,1.5,-0.000041308,-0.000041327
-2.77,1.5,-0.000041074,-0.000041072
-2.76,1.5,-0.00004084,-0.000040873
-2.75,1.5,-0.000040621,-0.000040654
-2.74,1.5,-0.000040407,-0.000040411
-2.73,1.5,-0.000040148,-0.000040176
-2.72,1.5,-0.000039938,-0.000039957
-2.71,1.5,-0.000039722,-0.00003976
-2.7,1.5,-0.000039488,-0.000039507
-2.69,1.5,-0.000039227,-0.000039272
-2.68,1.5,-0.000039004,-0.000039043
-2.67,1.5,-0.00003879,-0.000038821
-2.66,1.5,-0.000038546,-0.000038561
-2.65,1.5,-0.000038321,-0.000038349
-2.64,1.5,-0.000038091,-0.000038131
-2.63,1.5,-0.000037855,-0.000037853
-2.62,1.5,-0.000037595,-0.000037629
-2.61,1.5,-0.000037393,-0.000037416
-2.6,1.5,-0.000037181,-0.000037186
-2.59,1.5,-0.000036905,-0.000036931
-2.58,1.5,-0.000036673,-0.000036689
-2.57,1.5,-0.000036431,-0.000036466
-2.56,1.5,-0.000036192,-0.000036195
-2.55,1.5,-0.000035943,-0.000035963
-2.54,1.5,-0.000035727,-0.000035739
-2.53,1.5,-0.000035478,-0.000035484
-2.52,1.5,-0.000035214,-0.000035241
-2.51,1.5,-0.000034963,-0.000035007
-2.5,1.5,-0.000034743,-0.00003476
-2.49,1.5,-0.000034508,-0.000034493
-2.48,1.5,-0.000034212,-0.000034255
-2.47,1.5,-0.000033998,-0.000034015
-2.46,1.5,-0.000033754,-0.000033771
-2.45,1.5,-0.000033489,-0.000033496
-2.44,1.5,-0.000033242,-0.000033285
-2.43,1.5,-0.000032985,-0.000033022
-2.42,1.5,-0.000032746,-0.000032757
-2.41,1.5,-0.000032471,-0.000032487
-2.4,1.5,-0.000032253,-0.000032265
-2.39,1.5,-0.000031996,-0.000032012
-2.38,1.5,-0.000031707,-0.000031709
-2.37,1.5,-0.000031447,-0.000031496
-2.36,1.5,-0.000031196,-0.000031238
-2.35,1.5,-0.000030951,-0.000030963
-2.34,1.5,-0.000030683,-0.000030704
-2.33,1.5,-0.00003042,-0.000030433
-2.32,1.5,-0.000030154,-0.000030185
-2.31,1.5,-0.000029893,-0.000029906
-2.3,1.5,-0.000029618,-0.000029664
-2.29,1.5,-0.00002937,-0.000029406
-2.28,1.5,-0.000029111,-0.000029101
-2.27,1.5,-0.000028818,-0.000028822
-2.26,1.5,-0.000028566,-0.000028592
-2.25,1.5,-0.000028312,-0.000028329
-2.24,1.5,-0.000028036,-0.000028034
-2.23,1.5,-0.000027725,-0.000027774
-2.22,1.5,-0.000027485,-0.00002751
-2.21,1.5,-0.000027226,-0.000027232
-2.2,1.5,-0.000026935,-0.000026944
-2.19,1.5,-0.000026654,-0.000026695
-2.18,1.5,-0.00002638,-0.000026417
-2.17,1.5,-0.000026108,-0.000026111
-2.16,1.5,-0.000025814,-0.000025846
-2.15,1.5,-0.00002557,-0.000025578
-2.14,1.5,-0.000025291,-0.000025309
-2.13,1.5,-0.000024994,-0.000024993
-2.12,1.5,-0.000024686,-0.00002473
-2.11,1.5,-0.00002442,-0.000024444
-2.1,1.5,-0.00002415,-0.000024144
-2.09,1.5,-0.000023848,-0.000023871
-2.08,1.5,-0.000023571,-0.000023597
-2.07,1.5,-0.000023273,-0.000023297
-2.06,1.5,-0.000022982,-0.000022973
-2.05,1.5,-0.000022682,-0.000022722
-2.04,1.5,-0.000022402,-0.000022431
-2.03,1.5,-0.000022126,-0.000022141
-2.02,1.5,-0.000021785,-0.000021809
-2.01,1.5,-0.000021509,-0.000021528
-2,1.5,-0.000021235,-0.000021246
-1.99,1.5,-0.000020923,-0.000020933
-1.98,1.5,-0.000020617,-0.000020654
-1.97,1.5,-0.000020319,-0.000020339
-1.96,1.5,-0.000020026,-0.000020027
-1.95,1.5,-0.000019704,-0.000019722
-1.94,1.5,-0.000019416,-0.000019442
-1.93,1.5,-0.000019129,-0.000019139
-1.92,1.5,-0.000018801,-0.000018792
-1.91,1.5,-0.000018477,-0.000018517
-1.9,1.5,-0.0000182,-0.000018216
-1.89,1.5,-0.000017902,-0.000017893
-1.88,1.5,-0.000017566,-0.000017576
-1.87,1.5,-0.00001724,-0.000017262
-1.86,1.5,-0.000016949,-0.000016965
-1.85,1.5,-0.000016645,-0.000016634
-1.84,1.5,-0.000016311,-0.000016342
-1.83,1.5,-0.000016019,-0.000016035
-1.82,1.5,-0.000015692,-0.00001569
-1.81,1.5,-0.00001536,-0.000015357
-1.8,1.5,-0.000015038,-0.000015068
-1.79,1.5,-0.000014739,-0.00001476
-1.78,1.5,-0.00001443,-0.000014417
-1.77,1.5,-0.000014066,-0.000014092
-1.76,1.5,-0.000013762,-0.000013782
-1.75,1.5,-0.000013459,-0.000013461
-1.74,1.5,-0.000013119,-0.000013123
-1.73,1.5,-0.000012798,-0.00001282
-1.72,1.5,-0.000012467,-0.000012489
-1.71,1.5,-0.000012153,-0.000012151
-1.7,1.5,-0.000011809,-0.000011819
-1.69,1.5,-0.000011498,-0.000011504
-1.68,1.5,-0.00001119,-0.000011194
-1.67,1.5,-0.000010827,-0.000010825
-1.66,1.5,-0.000010496,-0.000010521
-1.65,1.5,-0.000010195,-0.00001021
-1.64,1.5,-0.0000098524,-0.0000098724
-1.63,1.5,-0.0000095568,-0.0000095681
-1.62,1.5,-0.0000092453,-0.0000092327
-1.61,1.5,-0.000008871,-0.000008882
-1.6,1.5,-0.0000085727,-0.0000085864
-1.59,1.5,-0.0000082681,-0.0000082568
-1.58,1.5,-0.0000079229,-0.0000079277
-1.57,1.5,-0.0000076161,-0.0000076283
-1.56,1.5,-0.0000072997,-0.0000072964
-1.55,1.5,-0.0000069656,-0.00000696
-1.54,1.5,-0.0000066575,-0.0000066719
-1.53,1.5,-0.0000063703,-0.0000063703
-1.52,1.5,-0.0000060541,-0.0000060424
-1.51,1.5,-0.0000057199,-0.0000057368
-1.5,1.5,-0.0000054437,-0.0000054514
-1.49,1.5,-0.0000051502,-0.0000051309
-1.48,1.5,-0.0000048406,-0.0000048563
-1.47,1.5,-0.0000045803,-0.0000045926
-1.46,1.5,-0.0000042871,-0.0000042687
-1.45,1.5,-0.0000039894,-0.0000040011
-1.44,1.5,-0.0000037442,-0.0000037569
-1.43,1.5,-0.0000034966,-0.0000034803
-1.42,1.5,-0.0000032195,-0.0000032252
-1.41,1.5,-0.0000029724,-0.0000029841
-1.4,1.5,-0.0000027545,-0.00000274
-1.39,1.5,-0.0000025019,-0.0000024995
-1.38,1.5,-0.0000022921,-0.0000023053
-1.37,1.5,-0.0000021073,-0.0000021005
-1.36,1.5,-0.0000018754,-0.0000018662
-1.35,1.5,-0.000001687,-0.0000017025
-1.34,1.5,-0.0000015356,-0.0000015348
-1.33,1.5,-0.0000013594,-0.0000013461
-1.32,1.5,-0.0000011934,-0.0000012096
-1.31,1.5,-0.0000010643,-0.0000010716
-1.3,1.5,-0.0000009261,-0.00000093755
